school_name,school_uuid,reports_index,class_of,report_url,downloaded_on
THOMAS JEFFERSON,185,https://www.tjsl.edu/student-required-disclosures,2011,,
THOMAS JEFFERSON,185,https://www.tjsl.edu/student-required-disclosures,2010,,
THOMAS M. COOLEY,80,https://www.cooley.edu/about/public-information/employment-outcomes,2016,,
THOMAS M. COOLEY,80,https://www.cooley.edu/about/public-information/employment-outcomes,2015,,
THOMAS M. COOLEY,80,https://www.cooley.edu/about/public-information/employment-outcomes,2014,,
THOMAS M. COOLEY,80,https://www.cooley.edu/about/public-information/employment-outcomes,2013,,
THOMAS M. COOLEY,80,https://www.cooley.edu/about/public-information/employment-outcomes,2012,,
THOMAS M. COOLEY,80,https://www.cooley.edu/about/public-information/employment-outcomes,2011,,
THOMAS M. COOLEY,80,https://www.cooley.edu/about/public-information/employment-outcomes,2010,,
TOLEDO,120,http://www.utoledo.edu/law/career-services/employmentinfo.html,2016,,
TOLEDO,120,http://www.utoledo.edu/law/career-services/employmentinfo.html,2015,,
TOLEDO,120,http://www.utoledo.edu/law/career-services/employmentinfo.html,2014,,
TOLEDO,120,http://www.utoledo.edu/law/career-services/employmentinfo.html,2013,,
TOLEDO,120,http://www.utoledo.edu/law/career-services/employmentinfo.html,2012,,
TOLEDO,120,http://www.utoledo.edu/law/career-services/employmentinfo.html,2011,,
TOLEDO,120,http://www.utoledo.edu/law/career-services/employmentinfo.html,2010,,
TOURO,174,http://www.tourolaw.edu/AboutTouroLaw/?pageid=722,2016,,
TOURO,174,http://www.tourolaw.edu/AboutTouroLaw/?pageid=722,2015,,
TOURO,174,http://www.tourolaw.edu/AboutTouroLaw/?pageid=722,2014,,
TOURO,174,http://www.tourolaw.edu/AboutTouroLaw/?pageid=722,2013,,
TOURO,174,http://www.tourolaw.edu/AboutTouroLaw/?pageid=722,2012,,
TOURO,174,http://www.tourolaw.edu/AboutTouroLaw/?pageid=722,2011,,
TOURO,174,http://www.tourolaw.edu/AboutTouroLaw/?pageid=722,2010,,
TULANE,65,http://www.law.tulane.edu/tlsadmissions/index.aspx?id=17320,2016,,
TULANE,65,http://www.law.tulane.edu/tlsadmissions/index.aspx?id=17320,2015,,
TULANE,65,http://www.law.tulane.edu/tlsadmissions/index.aspx?id=17320,2014,,
TULANE,65,http://www.law.tulane.edu/tlsadmissions/index.aspx?id=17320,2013,,
TULANE,65,http://www.law.tulane.edu/tlsadmissions/index.aspx?id=17320,2012,,
TULANE,65,http://www.law.tulane.edu/tlsadmissions/index.aspx?id=17320,2011,,
TULANE,65,http://www.law.tulane.edu/tlsadmissions/index.aspx?id=17320,2010,,
TULSA,124,https://law.utulsa.edu/about/graduate-employment/,2016,,
TULSA,124,https://law.utulsa.edu/about/graduate-employment/,2015,,
TULSA,124,https://law.utulsa.edu/about/graduate-employment/,2014,,
TULSA,124,https://law.utulsa.edu/about/graduate-employment/,2013,,
TULSA,124,https://law.utulsa.edu/about/graduate-employment/,2012,,
TULSA,124,https://law.utulsa.edu/about/graduate-employment/,2011,,
TULSA,124,https://law.utulsa.edu/about/graduate-employment/,2010,,
UTAH,151,https://www.law.utah.edu/admissions/aba-disclosure/,2016,,
UTAH,151,https://www.law.utah.edu/admissions/aba-disclosure/,2015,,
UTAH,151,https://www.law.utah.edu/admissions/aba-disclosure/,2014,,
UTAH,151,https://www.law.utah.edu/admissions/aba-disclosure/,2013,,
UTAH,151,https://www.law.utah.edu/admissions/aba-disclosure/,2012,,
UTAH,151,https://www.law.utah.edu/admissions/aba-disclosure/,2011,,
UTAH,151,https://www.law.utah.edu/admissions/aba-disclosure/,2010,,
VALPARAISO,54,http://www.valpo.edu/law/13477-2,2016,,
VALPARAISO,54,http://www.valpo.edu/law/13477-2,2015,,
VALPARAISO,54,http://www.valpo.edu/law/13477-2,2014,,
VALPARAISO,54,http://www.valpo.edu/law/13477-2,2013,,
VALPARAISO,54,http://www.valpo.edu/law/13477-2,2012,,
VALPARAISO,54,http://www.valpo.edu/law/13477-2,2011,,
VALPARAISO,54,http://www.valpo.edu/law/13477-2,2010,,
VANDERBILT,141,https://law.vanderbilt.edu/aba-disclosures.php,2016,,
VANDERBILT,141,https://law.vanderbilt.edu/aba-disclosures.php,2015,,
VANDERBILT,141,https://law.vanderbilt.edu/aba-disclosures.php,2014,,
VANDERBILT,141,https://law.vanderbilt.edu/aba-disclosures.php,2013,,
VANDERBILT,141,https://law.vanderbilt.edu/aba-disclosures.php,2012,,
VANDERBILT,141,https://law.vanderbilt.edu/aba-disclosures.php,2011,,
VANDERBILT,141,https://law.vanderbilt.edu/aba-disclosures.php,2010,,
VERMONT,152,https://www.vermontlaw.edu/careers/employment-statistics,2016,,
VERMONT,152,https://www.vermontlaw.edu/careers/employment-statistics,2015,,
VERMONT,152,https://www.vermontlaw.edu/careers/employment-statistics,2014,,
VERMONT,152,https://www.vermontlaw.edu/careers/employment-statistics,2013,,
VERMONT,152,https://www.vermontlaw.edu/careers/employment-statistics,2012,,
VERMONT,152,https://www.vermontlaw.edu/careers/employment-statistics,2011,,
VERMONT,152,https://www.vermontlaw.edu/careers/employment-statistics,2010,,
VILLANOVA,133,http://www1.villanova.edu/content/villanova/law/careers/employmentdata.html,2016,,
VILLANOVA,133,http://www1.villanova.edu/content/villanova/law/careers/employmentdata.html,2015,,
VILLANOVA,133,http://www1.villanova.edu/content/villanova/law/careers/employmentdata.html,2014,,
VILLANOVA,133,http://www1.villanova.edu/content/villanova/law/careers/employmentdata.html,2013,,
VILLANOVA,133,http://www1.villanova.edu/content/villanova/law/careers/employmentdata.html,2012,,
VILLANOVA,133,http://www1.villanova.edu/content/villanova/law/careers/employmentdata.html,2011,,
VILLANOVA,133,http://www1.villanova.edu/content/villanova/law/careers/employmentdata.html,2010,,
VIRGINIA,153,https://content.law.virginia.edu/career-services/employment-data-recent-graduates,2016,,
VIRGINIA,153,https://content.law.virginia.edu/career-services/employment-data-recent-graduates,2015,,
VIRGINIA,153,https://content.law.virginia.edu/career-services/employment-data-recent-graduates,2014,,
VIRGINIA,153,https://content.law.virginia.edu/career-services/employment-data-recent-graduates,2013,,
VIRGINIA,153,https://content.law.virginia.edu/career-services/employment-data-recent-graduates,2012,,
VIRGINIA,153,https://content.law.virginia.edu/career-services/employment-data-recent-graduates,2011,,
VIRGINIA,153,https://content.law.virginia.edu/career-services/employment-data-recent-graduates,2010,,
WAKE FOREST,111,http://career.law.wfu.edu/stats/,2016,,
WAKE FOREST,111,http://career.law.wfu.edu/stats/,2015,,
WAKE FOREST,111,http://career.law.wfu.edu/stats/,2014,,
WAKE FOREST,111,http://career.law.wfu.edu/stats/,2013,,
WAKE FOREST,111,http://career.law.wfu.edu/stats/,2012,,
WAKE FOREST,111,http://career.law.wfu.edu/stats/,2011,,
WAKE FOREST,111,http://career.law.wfu.edu/stats/,2010,,
WASHBURN,58,http://washburnlaw.edu/career/statistics/index.html,2016,,
WASHBURN,58,http://washburnlaw.edu/career/statistics/index.html,2015,,
WASHBURN,58,http://washburnlaw.edu/career/statistics/index.html,2014,,
WASHBURN,58,http://washburnlaw.edu/career/statistics/index.html,2013,,
WASHBURN,58,http://washburnlaw.edu/career/statistics/index.html,2012,,
WASHBURN,58,http://washburnlaw.edu/career/statistics/index.html,2011,,
WASHBURN,58,http://washburnlaw.edu/career/statistics/index.html,2010,,
WASHINGTON,158,https://www.law.washington.edu/admissions/abasection509.aspx,2016,,
WASHINGTON,158,https://www.law.washington.edu/admissions/abasection509.aspx,2015,,
WASHINGTON,158,https://www.law.washington.edu/admissions/abasection509.aspx,2014,,
WASHINGTON,158,https://www.law.washington.edu/admissions/abasection509.aspx,2013,,
WASHINGTON,158,https://www.law.washington.edu/admissions/abasection509.aspx,2012,,
WASHINGTON,158,https://www.law.washington.edu/admissions/abasection509.aspx,2011,,
WASHINGTON,158,https://www.law.washington.edu/admissions/abasection509.aspx,2010,,
WASHINGTON AND LEE,155,https://law.wlu.edu/about-wandl-law/aba-required-disclosures,2016,,
WASHINGTON AND LEE,155,https://law.wlu.edu/about-wandl-law/aba-required-disclosures,2015,,
WASHINGTON AND LEE,155,https://law.wlu.edu/about-wandl-law/aba-required-disclosures,2014,,
WASHINGTON AND LEE,155,https://law.wlu.edu/about-wandl-law/aba-required-disclosures,2013,,
WASHINGTON AND LEE,155,https://law.wlu.edu/about-wandl-law/aba-required-disclosures,2012,,
WASHINGTON AND LEE,155,https://law.wlu.edu/about-wandl-law/aba-required-disclosures,2011,,
WASHINGTON AND LEE,155,https://law.wlu.edu/about-wandl-law/aba-required-disclosures,2010,,
WASHINGTON UNIVERSITY,88,http://apply.law.wustl.edu/page/aba-required-disclosures,2016,,
WASHINGTON UNIVERSITY,88,http://apply.law.wustl.edu/page/aba-required-disclosures,2015,,
WASHINGTON UNIVERSITY,88,http://apply.law.wustl.edu/page/aba-required-disclosures,2014,,
WASHINGTON UNIVERSITY,88,http://apply.law.wustl.edu/page/aba-required-disclosures,2013,,
WASHINGTON UNIVERSITY,88,http://apply.law.wustl.edu/page/aba-required-disclosures,2012,,
WASHINGTON UNIVERSITY,88,http://apply.law.wustl.edu/page/aba-required-disclosures,2011,,
WASHINGTON UNIVERSITY,88,http://apply.law.wustl.edu/page/aba-required-disclosures,2010,,
WAYNE STATE,79,https://law.wayne.edu/admissions/disclosures,2016,,
WAYNE STATE,79,https://law.wayne.edu/admissions/disclosures,2015,,
WAYNE STATE,79,https://law.wayne.edu/admissions/disclosures,2014,,
WAYNE STATE,79,https://law.wayne.edu/admissions/disclosures,2013,,
WAYNE STATE,79,https://law.wayne.edu/admissions/disclosures,2012,,
WAYNE STATE,79,https://law.wayne.edu/admissions/disclosures,2011,,
WAYNE STATE,79,https://law.wayne.edu/admissions/disclosures,2010,,
WEST VIRGINIA,161,http://www.law.wvu.edu/aba-required-disclosure,2016,,
WEST VIRGINIA,161,http://www.law.wvu.edu/aba-required-disclosure,2015,,
WEST VIRGINIA,161,http://www.law.wvu.edu/aba-required-disclosure,2014,,
WEST VIRGINIA,161,http://www.law.wvu.edu/aba-required-disclosure,2013,,
WEST VIRGINIA,161,http://www.law.wvu.edu/aba-required-disclosure,2012,,
WEST VIRGINIA,161,http://www.law.wvu.edu/aba-required-disclosure,2011,,
WEST VIRGINIA,161,http://www.law.wvu.edu/aba-required-disclosure,2010,,
WESTERN NEW ENGLAND,75,http://www1.wne.edu/law/career-services/employment-data.cfm,2016,,
WESTERN NEW ENGLAND,75,http://www1.wne.edu/law/career-services/employment-data.cfm,2015,,
WESTERN NEW ENGLAND,75,http://www1.wne.edu/law/career-services/employment-data.cfm,2014,,
WESTERN NEW ENGLAND,75,http://www1.wne.edu/law/career-services/employment-data.cfm,2013,,
WESTERN NEW ENGLAND,75,http://www1.wne.edu/law/career-services/employment-data.cfm,2012,,
WESTERN NEW ENGLAND,75,http://www1.wne.edu/law/career-services/employment-data.cfm,2011,,
WESTERN NEW ENGLAND,75,http://www1.wne.edu/law/career-services/employment-data.cfm,2010,,
WESTERN STATE,188,https://www.wsulaw.edu/prospective-students/aba-required-disclosures,2016,,
WESTERN STATE,188,https://www.wsulaw.edu/prospective-students/aba-required-disclosures,2015,,
WESTERN STATE,188,https://www.wsulaw.edu/prospective-students/aba-required-disclosures,2014,,
WESTERN STATE,188,https://www.wsulaw.edu/prospective-students/aba-required-disclosures,2013,,
WESTERN STATE,188,https://www.wsulaw.edu/prospective-students/aba-required-disclosures,2012,,
WESTERN STATE,188,https://www.wsulaw.edu/prospective-students/aba-required-disclosures,2011,,
WESTERN STATE,188,https://www.wsulaw.edu/prospective-students/aba-required-disclosures,2010,,
WHITTIER,167,https://www.law.whittier.edu/index/career-and-professional-development/employment-statistics/,2016,,
WHITTIER,167,https://www.law.whittier.edu/index/career-and-professional-development/employment-statistics/,2015,,
WHITTIER,167,https://www.law.whittier.edu/index/career-and-professional-development/employment-statistics/,2014,,
WHITTIER,167,https://www.law.whittier.edu/index/career-and-professional-development/employment-statistics/,2013,,
WHITTIER,167,https://www.law.whittier.edu/index/career-and-professional-development/employment-statistics/,2012,,
WHITTIER,167,https://www.law.whittier.edu/index/career-and-professional-development/employment-statistics/,2011,,
WHITTIER,167,https://www.law.whittier.edu/index/career-and-professional-development/employment-statistics/,2010,,
WIDENER-COMMONWEALTH,179,http://commonwealthlaw.widener.edu/current-students/career-development/employment-statistics-and-trends/,2016,,
WIDENER-COMMONWEALTH,179,http://commonwealthlaw.widener.edu/current-students/career-development/employment-statistics-and-trends/,2015,,
WIDENER-COMMONWEALTH,179,http://commonwealthlaw.widener.edu/current-students/career-development/employment-statistics-and-trends/,2014,,
WIDENER-COMMONWEALTH,179,http://commonwealthlaw.widener.edu/current-students/career-development/employment-statistics-and-trends/,2013,,
WIDENER-COMMONWEALTH,179,http://commonwealthlaw.widener.edu/current-students/career-development/employment-statistics-and-trends/,2012,,
WIDENER-COMMONWEALTH,179,http://commonwealthlaw.widener.edu/current-students/career-development/employment-statistics-and-trends/,2011,,
WIDENER-COMMONWEALTH,179,http://commonwealthlaw.widener.edu/current-students/career-development/employment-statistics-and-trends/,2010,,
WIDENER-DELAWARE,26,http://delawarelaw.widener.edu/current-students/career-development-office/employment-statistics-and-trends/,2016,,
WIDENER-DELAWARE,26,http://delawarelaw.widener.edu/current-students/career-development-office/employment-statistics-and-trends/,2015,,
WIDENER-DELAWARE,26,http://delawarelaw.widener.edu/current-students/career-development-office/employment-statistics-and-trends/,2014,,
WIDENER-DELAWARE,26,http://delawarelaw.widener.edu/current-students/career-development-office/employment-statistics-and-trends/,2013,,
WIDENER-DELAWARE,26,http://delawarelaw.widener.edu/current-students/career-development-office/employment-statistics-and-trends/,2012,,
WIDENER-DELAWARE,26,http://delawarelaw.widener.edu/current-students/career-development-office/employment-statistics-and-trends/,2011,,
WIDENER-DELAWARE,26,http://delawarelaw.widener.edu/current-students/career-development-office/employment-statistics-and-trends/,2010,,
WILLAMETTE,127,http://willamette.edu/law/careers/employment-statistics/index.html,2016,,
WILLAMETTE,127,http://willamette.edu/law/careers/employment-statistics/index.html,2015,,
WILLAMETTE,127,http://willamette.edu/law/careers/employment-statistics/index.html,2014,,
WILLAMETTE,127,http://willamette.edu/law/careers/employment-statistics/index.html,2013,,
WILLAMETTE,127,http://willamette.edu/law/careers/employment-statistics/index.html,2012,,
WILLAMETTE,127,http://willamette.edu/law/careers/employment-statistics/index.html,2011,,
WILLAMETTE,127,http://willamette.edu/law/careers/employment-statistics/index.html,2010,,
WILLIAM AND MARY,157,http://law.wm.edu/careerservices/employmentoutcomes/index.php,2016,,
WILLIAM AND MARY,157,http://law.wm.edu/careerservices/employmentoutcomes/index.php,2015,,
WILLIAM AND MARY,157,http://law.wm.edu/careerservices/employmentoutcomes/index.php,2014,,
WILLIAM AND MARY,157,http://law.wm.edu/careerservices/employmentoutcomes/index.php,2013,,
WILLIAM AND MARY,157,http://law.wm.edu/careerservices/employmentoutcomes/index.php,2012,,
WILLIAM AND MARY,157,http://law.wm.edu/careerservices/employmentoutcomes/index.php,2011,,
WILLIAM AND MARY,157,http://law.wm.edu/careerservices/employmentoutcomes/index.php,2010,,
WISCONSIN,162,https://law.wisc.edu/prospective/stats.html,2016,,
WISCONSIN,162,https://law.wisc.edu/prospective/stats.html,2015,,
WISCONSIN,162,https://law.wisc.edu/prospective/stats.html,2014,,
WISCONSIN,162,https://law.wisc.edu/prospective/stats.html,2013,,
WISCONSIN,162,https://law.wisc.edu/prospective/stats.html,2012,,
WISCONSIN,162,https://law.wisc.edu/prospective/stats.html,2011,,
WISCONSIN,162,https://law.wisc.edu/prospective/stats.html,2010,,
WYOMING,164,http://www.uwyo.edu/law/career-services/employment-statistics.html,2016,,
WYOMING,164,http://www.uwyo.edu/law/career-services/employment-statistics.html,2015,,
WYOMING,164,http://www.uwyo.edu/law/career-services/employment-statistics.html,2014,,
WYOMING,164,http://www.uwyo.edu/law/career-services/employment-statistics.html,2013,,
WYOMING,164,http://www.uwyo.edu/law/career-services/employment-statistics.html,2012,,
WYOMING,164,http://www.uwyo.edu/law/career-services/employment-statistics.html,2011,,
WYOMING,164,http://www.uwyo.edu/law/career-services/employment-statistics.html,2010,,
YALE,25,https://law.yale.edu/student-life/career-development/employment-data,2016,,
YALE,25,https://law.yale.edu/student-life/career-development/employment-data,2015,,
YALE,25,https://law.yale.edu/student-life/career-development/employment-data,2014,,
YALE,25,https://law.yale.edu/student-life/career-development/employment-data,2013,,
YALE,25,https://law.yale.edu/student-life/career-development/employment-data,2012,,
YALE,25,https://law.yale.edu/student-life/career-development/employment-data,2011,,
YALE,25,https://law.yale.edu/student-life/career-development/employment-data,2010,,
